,time,province,city,cum_confirm,cum_heal,cum_dead,suspected
13250,25/2/2020,Beijing,Chaoyang,61,0,0,0
13251,25/2/2020,Beijing,Fengtai,41,0,0,0
13252,25/2/2020,Beijing,Shijingshan,14,1,0,0
13253,25/2/2020,Beijing,Haidian,62,0,0,0
13254,25/2/2020,Beijing,Mentougou,3,0,0,0
13255,25/2/2020,Beijing,Fangshan,16,0,0,0
13256,25/2/2020,Beijing,Tongzhou,19,0,0,0
13257,25/2/2020,Beijing,Shunyi,10,0,0,0
13258,25/2/2020,Beijing,Changping,29,0,0,0
13259,25/2/2020,Beijing,Daxing,39,16,0,0
13260,25/2/2020,Beijing,Huairou,7,0,0,0
13261,25/2/2020,Beijing,NA,0,0,0,0
13262,25/2/2020,Beijing,Miyun,7,0,0,0
13263,25/2/2020,Beijing,Yanqing,1,0,0,0
13264,25/2/2020,Taiwan,Taiwan,31,5,1,0
13265,25/2/2020,Jilin,Changchun,45,33,0,0
13266,25/2/2020,Jilin,Jilin,5,5,0,0
13267,25/2/2020,Jilin,Siping,15,9,1,0
13268,25/2/2020,Jilin,Gongzhuling,6,3,0,0
13269,25/2/2020,Jilin,Liaoyuan,7,2,0,0
13270,25/2/2020,Jilin,Tonghua,6,2,0,0
13271,25/2/2020,Jilin,Meihekou,1,1,0,0
13272,25/2/2020,Jilin,Baishan,0,0,0,0
13273,25/2/2020,Jilin,Songyuan,2,2,0,0
13274,25/2/2020,Jilin,Baicheng,1,0,0,0
13275,25/2/2020,Jilin,NA,5,5,0,0
13276,25/2/2020,Sichuan,Chengdu,143,79,3,0
13277,25/2/2020,Sichuan,Zigong,9,8,0,0
13278,25/2/2020,Sichuan,Panzhihua,16,16,0,0
13279,25/2/2020,Sichuan,Luzhou,24,12,0,0
13280,25/2/2020,Sichuan,Deyang,18,8,0,0
13281,25/2/2020,Sichuan,Mianyang,22,13,0,0
13282,25/2/2020,Sichuan,Guangyuan,6,6,0,0
13283,25/2/2020,Sichuan,Suining,17,10,0,0
13284,25/2/2020,Sichuan,Neijiang,22,13,0,0
13285,25/2/2020,Sichuan,Leshan,3,3,0,0
13286,25/2/2020,Sichuan,Emeishan,8,6,0,0
13287,25/2/2020,Sichuan,Nanchong,39,23,0,0
13288,25/2/2020,Sichuan,Yibin,12,10,0,0
13289,25/2/2020,Sichuan,Guang'an,30,20,0,0
13290,25/2/2020,Sichuan,Dazhou,42,15,0,0
13291,25/2/2020,Sichuan,Ya'an,7,6,0,0
13292,25/2/2020,Sichuan,Bazhong,24,10,0,0
13293,25/2/2020,Sichuan,Ziyang,4,2,0,0
13294,25/2/2020,Sichuan,Ngawa County,1,1,0,0
13295,25/2/2020,Sichuan,Garzê,69,18,0,0
13296,25/2/2020,Sichuan,Liangshan,13,9,0,0
13297,25/2/2020,Tianjin,Foreign to Tianjin,6,5,0,0
13298,25/2/2020,Tianjin,Location TBD,0,4,0,0
13299,25/2/2020,Tianjin,Changjiang County,6,5,0,0
13300,25/2/2020,Tianjin,Ding'an County,15,11,1,0
13301,25/2/2020,Tianjin,Qiongzhong County,4,4,0,0
13302,25/2/2020,Tianjin,Qiongzhong County,6,2,0,0
13303,25/2/2020,Tianjin,Lingao County,12,10,0,0
13304,25/2/2020,Tianjin,Ledong County,2,2,0,0
13305,25/2/2020,Tianjin,Qiongzhong County,4,4,0,0
13306,25/2/2020,Tianjin,Ledong County,4,4,0,0
13307,25/2/2020,Tianjin,Ledong County,1,1,0,0
13308,25/2/2020,Tianjin,Beichen District,6,3,0,0
13309,25/2/2020,Tianjin,Wuqing District,2,2,0,0
13310,25/2/2020,Tianjin,Lingshui County,60,30,2,0
13311,25/2/2020,Tianjin,Ledong County,3,3,0,0
13312,25/2/2020,Tianjin,Ledong County,4,1,0,0
13313,25/2/2020,Tianjin,NA,0,0,0,0
13314,25/2/2020,Tianjin,NA,0,0,0,0
13315,25/2/2020,Ningxia,Ningdong,1,1,0,0
13316,25/2/2020,Ningxia,Location TBD,0,3,0,0
13317,25/2/2020,Ningxia,Yinchuan,33,32,0,0
13318,25/2/2020,Ningxia,Shizuishan,1,1,0,0
13319,25/2/2020,Ningxia,Wuzhong,28,17,0,0
13320,25/2/2020,Ningxia,Guyuan,5,4,0,0
13321,25/2/2020,Ningxia,Zhongwei,3,3,0,0
13322,25/2/2020,Anhui,Hefei,174,121,1,0
13323,25/2/2020,Anhui,Wuhu,33,27,0,0
13324,25/2/2020,Anhui,Bengbu,160,113,5,0
13325,25/2/2020,Anhui,Huainan,27,18,0,0
13326,25/2/2020,Anhui,Ma'anshan,38,21,0,0
13327,25/2/2020,Anhui,Huaibei,27,20,0,0
13328,25/2/2020,Anhui,Tongling,29,22,0,0
13329,25/2/2020,Anhui,Anqing,83,69,0,0
13330,25/2/2020,Anhui,Huangshan,9,6,0,0
13331,25/2/2020,Anhui,Chuzhou,13,9,0,0
13332,25/2/2020,Anhui,Fuyang,155,109,0,0
13333,25/2/2020,Anhui,Suzhou,41,29,0,0
13334,25/2/2020,Anhui,Lu'an,69,45,0,0
13335,25/2/2020,Anhui,Bozhou,108,87,0,0
13336,25/2/2020,Anhui,Chizhou,17,13,0,0
13337,25/2/2020,Anhui,Xuancheng,6,4,0,0
13338,25/2/2020,Shandong,Jinan,47,24,0,0
13339,25/2/2020,Shandong,Qingdao,60,38,1,0
13340,25/2/2020,Shandong,Zibo,30,16,1,0
13341,25/2/2020,Shandong,Zaozhuang,24,20,0,0
13342,25/2/2020,Shandong,Dongying,0,0,0,0
13343,25/2/2020,Shandong,Yantai,47,23,0,0
13344,25/2/2020,Shandong,Weifang,44,24,0,0
13345,25/2/2020,Shandong,Jining,258,35,0,0
13346,25/2/2020,Shandong,Tai'an,35,22,2,0
13347,25/2/2020,Shandong,Weihai,38,27,0,0
13348,25/2/2020,Shandong,Rizhao,16,11,0,0
13349,25/2/2020,Shandong,Linyi,49,44,0,0
13350,25/2/2020,Shandong,Dezhou,37,15,2,0
13351,25/2/2020,Shandong,Liaocheng,38,28,0,0
13352,25/2/2020,Shandong,Binzhou,15,11,0,0
13353,25/2/2020,Shandong,Heze,18,17,0,0
13354,25/2/2020,Shanxi,Taiyuan,20,16,0,0
13355,25/2/2020,Shanxi,Datong,12,8,0,0
13356,25/2/2020,Shanxi,Yangquan,4,4,0,0
13357,25/2/2020,Shanxi,Changzhi,8,5,0,0
13358,25/2/2020,Shanxi,Jincheng,10,5,0,0
13359,25/2/2020,Shanxi,Shuozhou,8,6,0,0
13360,25/2/2020,Shanxi,Jinzhong,37,23,0,0
13361,25/2/2020,Shanxi,Yuncheng,19,17,0,0
13362,25/2/2020,Shanxi,Xinzhou,7,4,0,0
13363,25/2/2020,Shanxi,Linfen,2,2,0,0
13364,25/2/2020,Shanxi,Lüliang,6,6,0,0
13365,25/2/2020,Guangdong,Location TBD,0,10,0,0
13366,25/2/2020,Guangdong,Guangzhou,346,210,1,0
13367,25/2/2020,Guangdong,Shaoguan,10,7,0,0
13368,25/2/2020,Guangdong,Shenzhen,417,262,3,0
13369,25/2/2020,Guangdong,Zhuhai,98,56,1,0
13370,25/2/2020,Guangdong,Shantou,25,21,0,0
13371,25/2/2020,Guangdong,Foshan,84,36,0,0
13372,25/2/2020,Guangdong,Jiangmen,23,10,0,0
13373,25/2/2020,Guangdong,Zhanjiang,22,14,0,0
13374,25/2/2020,Guangdong,Maoming,14,7,0,0
13375,25/2/2020,Guangdong,Zhaoqing,19,10,1,0
13376,25/2/2020,Guangdong,Huizhou,62,49,0,0
13377,25/2/2020,Guangdong,Meizhou,16,11,0,0
13378,25/2/2020,Guangdong,Shanwei,5,4,0,0
13379,25/2/2020,Guangdong,Heyuan,4,1,0,0
13380,25/2/2020,Guangdong,Yangjiang,14,10,0,0
13381,25/2/2020,Guangdong,Qingyuan,12,12,0,0
13382,25/2/2020,Guangdong,Dongguan,97,40,1,0
13383,25/2/2020,Guangdong,Zhongshan,66,53,0,0
13384,25/2/2020,Guangdong,Chaozhou,5,4,0,0
13385,25/2/2020,Guangdong,Jieyang,8,5,0,0
13386,25/2/2020,Guangdong,Yunfu,0,0,0,0
13387,25/2/2020,Guangxi,Nanning,55,36,0,0
13388,25/2/2020,Guangxi,Liuzhou,24,12,0,0
13389,25/2/2020,Guangxi,Guilin,32,26,0,0
13390,25/2/2020,Guangxi,Wuzhou,5,5,0,0
13391,25/2/2020,Guangxi,Beihai,44,28,1,0
13392,25/2/2020,Guangxi,Fangchenggang,19,10,0,0
13393,25/2/2020,Guangxi,Qinzhou,8,7,0,0
13394,25/2/2020,Guangxi,Guigang,8,5,0,0
13395,25/2/2020,Guangxi,Yulin,11,6,0,0
13396,25/2/2020,Guangxi,Baise,3,2,0,0
13397,25/2/2020,Guangxi,Hezhou,4,4,0,0
13398,25/2/2020,Guangxi,Hechi,28,6,1,0
13399,25/2/2020,Guangxi,Laibin,11,0,0,0
13400,25/2/2020,Guangxi,Chongzuo,0,0,0,0
13401,25/2/2020,Xinjiang,7th Division of Xinjiang Production and Construction Corps,1,1,0,0
13402,25/2/2020,Xinjiang,9th Division of Xinjiang Production and Construction Corps,4,1,1,0
13403,25/2/2020,Xinjiang,12th Division of Xinjiang Production and Construction Corps,3,1,0,0
13404,25/2/2020,Xinjiang,NA,10,0,0,0
13405,25/2/2020,Xinjiang,ÜrümqiÜrümqi,23,13,0,0
13406,25/2/2020,Xinjiang,Karamay,0,0,0,0
13407,25/2/2020,Xinjiang,Turpan,3,1,0,0
13408,25/2/2020,Xinjiang,Hami,0,0,0,0
13409,25/2/2020,Xinjiang,Changji Prefecture,4,3,0,0
13410,25/2/2020,Xinjiang,NA,0,0,0,0
13411,25/2/2020,Xinjiang,NA,3,2,0,0
13412,25/2/2020,Xinjiang,Aksu,1,1,0,0
13413,25/2/2020,Xinjiang,NA,0,0,0,0
13414,25/2/2020,Xinjiang,Kashgar,0,0,0,0
13415,25/2/2020,Xinjiang,Hotan,0,0,0,0
13416,25/2/2020,Xinjiang,NA,18,6,0,0
13417,25/2/2020,Xinjiang,Tacheng,0,0,0,0
13418,25/2/2020,Xinjiang,Altay,0,0,0,0
13419,25/2/2020,Xinjiang,Shihezi,4,1,1,0
13420,25/2/2020,Xinjiang,Aral,0,0,0,0
13421,25/2/2020,Xinjiang,Tumxuk,0,0,0,0
13422,25/2/2020,Xinjiang,Wujiaqu,2,0,0,0
13423,25/2/2020,Xinjiang,Beitun,0,0,0,0
13424,25/2/2020,Xinjiang,Tiemenguan,0,0,0,0
13425,25/2/2020,Xinjiang,Shuanghe,0,0,0,0
13426,25/2/2020,Xinjiang,Kokdala,0,0,0,0
13427,25/2/2020,Xinjiang,Kunyu,0,0,0,0
13428,25/2/2020,Jiangsu,Nanjing,93,57,0,0
13429,25/2/2020,Jiangsu,Wuxi,55,41,0,0
13430,25/2/2020,Jiangsu,Xuzhou,79,67,0,0
13431,25/2/2020,Jiangsu,Changzhou,51,41,0,0
13432,25/2/2020,Jiangsu,Suzhou,87,57,0,0
13433,25/2/2020,Jiangsu,Nantong,40,34,0,0
13434,25/2/2020,Jiangsu,Lianyungang,48,25,0,0
13435,25/2/2020,Jiangsu,Huai'an,66,46,0,0
13436,25/2/2020,Jiangsu,Yancheng,27,24,0,0
13437,25/2/2020,Jiangsu,Yangzhou,23,17,0,0
13438,25/2/2020,Jiangsu,Zhenjiang,12,10,0,0
13439,25/2/2020,Jiangsu,Taizhou,37,29,0,0
13440,25/2/2020,Jiangsu,Suqian,13,11,0,0
13441,25/2/2020,Jiangxi,NA,1,0,0,0
13442,25/2/2020,Jiangxi,Nanchang,229,184,0,0
13443,25/2/2020,Jiangxi,Jingdezhen,6,3,0,0
13444,25/2/2020,Jiangxi,Pingxiang,33,16,0,0
13445,25/2/2020,Jiangxi,Jiujiang,118,62,0,0
13446,25/2/2020,Jiangxi,Xinyu,130,109,0,0
13447,25/2/2020,Jiangxi,Yingtan,18,10,0,0
13448,25/2/2020,Jiangxi,Ganzhou,76,53,1,0
13449,25/2/2020,Jiangxi,Ji'an,22,12,0,0
13450,25/2/2020,Jiangxi,Yichun,106,84,0,0
13451,25/2/2020,Jiangxi,Fuzhou,72,52,0,0
13452,25/2/2020,Jiangxi,Shangrao,123,97,0,0
13453,25/2/2020,Hebei,Shijiazhuang,29,22,0,0
13454,25/2/2020,Hebei,Tangshan,58,30,1,0
13455,25/2/2020,Hebei,Qinhuangdao,10,8,1,0
13456,25/2/2020,Hebei,Handan,32,28,0,0
13457,25/2/2020,Hebei,Xingtai,23,20,1,0
13458,25/2/2020,Hebei,Baoding,32,32,0,0
13459,25/2/2020,Hebei,Zhangjiakou,34,32,0,0
13460,25/2/2020,Hebei,Chengde,7,7,0,0
13461,25/2/2020,Hebei,Cangzhou,48,33,3,0
13462,25/2/2020,Hebei,Langfang,30,28,0,0
13463,25/2/2020,Hebei,Hengshui,8,8,0,0
13464,25/2/2020,Henan,Location TBD,0,17,5,0
13465,25/2/2020,Henan,Zhengzhou,157,118,0,0
13466,25/2/2020,Henan,Kaifeng,26,16,0,0
13467,25/2/2020,Henan,Luoyang,31,20,0,0
13468,25/2/2020,Henan,Pingdingshan,58,44,1,0
13469,25/2/2020,Henan,Anyang,53,41,0,0
13470,25/2/2020,Henan,Hebi,19,13,0,0
13471,25/2/2020,Henan,Xinxiang,57,48,3,0
13472,25/2/2020,Henan,Jiaozuo,32,24,1,0
13473,25/2/2020,Henan,Puyang,17,10,0,0
13474,25/2/2020,Henan,Xuchang,39,32,0,0
13475,25/2/2020,Henan,Luohe,35,23,0,0
13476,25/2/2020,Henan,Sanmenxia,7,6,1,0
13477,25/2/2020,Henan,Nanyang,155,129,3,0
13478,25/2/2020,Henan,Shangqiu,91,75,3,0
13479,25/2/2020,Henan,Xinyang,274,208,2,0
13480,25/2/2020,Henan,Zhoukou,76,51,0,0
13481,25/2/2020,Henan,Zhumadian,139,124,0,0
13482,25/2/2020,Henan,Jiyuan,5,3,0,0
13483,25/2/2020,Zhejiang,Location TBD,0,1,0,0
13484,25/2/2020,Zhejiang,NA,36,0,0,0
13485,25/2/2020,Zhejiang,Hangzhou,169,137,0,0
13486,25/2/2020,Zhejiang,Ningbo,157,123,0,0
13487,25/2/2020,Zhejiang,Wenzhou,504,317,1,0
13488,25/2/2020,Zhejiang,Jiaxing,45,28,0,0
13489,25/2/2020,Zhejiang,Huzhou,10,7,0,0
13490,25/2/2020,Zhejiang,Shaoxing,42,30,0,0
13491,25/2/2020,Zhejiang,Jinhua,55,39,0,0
13492,25/2/2020,Zhejiang,Quzhou,14,10,0,0
13493,25/2/2020,Zhejiang,Zhoushan,10,5,0,0
13494,25/2/2020,Zhejiang,Taizhou,146,98,0,0
13495,25/2/2020,Zhejiang,Lishui,17,14,0,0
13496,25/2/2020,Hainan,Location TBD,0,3,0,0
13497,25/2/2020,Hainan,Haikou,39,31,0,0
13498,25/2/2020,Hainan,Sanya,54,40,1,0
13499,25/2/2020,Hainan,Sansha,0,0,0,0
13500,25/2/2020,Hainan,Danzhou,15,12,1,0
13501,25/2/2020,Hainan,Wuzhishan,0,0,0,0
13502,25/2/2020,Hainan,Qionghai,6,4,1,0
13503,25/2/2020,Hainan,Wenchang,3,3,0,0
13504,25/2/2020,Hainan,Wanning,13,10,0,0
13505,25/2/2020,Hainan,Dongfang,3,2,0,0
13506,25/2/2020,Hainan,Ding'an County,3,2,1,0
13507,25/2/2020,Hainan,NA,0,0,0,0
13508,25/2/2020,Hainan,Chengmai County,9,6,1,0
13509,25/2/2020,Hainan,Lingao County,6,4,0,0
13510,25/2/2020,Hainan,NA,0,0,0,0
13511,25/2/2020,Hainan,Changjiang County,7,3,0,0
13512,25/2/2020,Hainan,NA,2,2,0,0
13513,25/2/2020,Hainan,Lingshui County,4,3,0,0
13514,25/2/2020,Hainan,Baoting County,3,1,0,0
13515,25/2/2020,Hainan,Qiongzhong County,1,1,0,0
13516,25/2/2020,Hubei,NA,0,0,0,0
13517,25/2/2020,Hubei,Wuhan,47071,10364,2043,0
13518,25/2/2020,Hubei,Huangshi,1008,568,31,0
13519,25/2/2020,Hubei,Shiyan,671,316,3,0
13520,25/2/2020,Hubei,Yichang,926,347,29,0
13521,25/2/2020,Hubei,Xiangyang,1175,593,30,0
13522,25/2/2020,Hubei,Ezhou,1385,502,41,0
13523,25/2/2020,Hubei,Jingmen,920,432,37,0
13524,25/2/2020,Hubei,Xiaogan,3482,1328,110,0
13525,25/2/2020,Hubei,Jingzhou,1576,776,42,0
13526,25/2/2020,Hubei,Huanggang,2904,1780,106,0
13527,25/2/2020,Hubei,Xianning,836,504,11,0
13528,25/2/2020,Hubei,Suizhou,1305,601,36,0
13529,25/2/2020,Hubei,Enshi,251,151,4,0
13530,25/2/2020,Hubei,Xiantao,575,316,19,0
13531,25/2/2020,Hubei,Qianjiang,195,91,8,0
13532,25/2/2020,Hubei,Tianmen,495,282,13,0
13533,25/2/2020,Hubei,Shennongjia,11,10,0,0
13534,25/2/2020,Hunan,Changsha,242,152,2,0
13535,25/2/2020,Hunan,Zhuzhou,80,54,0,0
13536,25/2/2020,Hunan,Xiangtan,36,26,0,0
13537,25/2/2020,Hunan,Hengyang,48,38,0,0
13538,25/2/2020,Hunan,Shaoyang,102,90,1,0
13539,25/2/2020,Hunan,Yueyang,156,106,1,0
13540,25/2/2020,Hunan,Changde,82,66,0,0
13541,25/2/2020,Hunan,Zhangjiajie,5,5,0,0
13542,25/2/2020,Hunan,Yiyang,59,56,0,0
13543,25/2/2020,Hunan,Chenzhou,39,31,0,0
13544,25/2/2020,Hunan,Yongzhou,43,41,0,0
13545,25/2/2020,Hunan,Huaihua,40,39,0,0
13546,25/2/2020,Hunan,Loudi,76,56,0,0
13547,25/2/2020,Hunan,NA,8,8,0,0
13548,25/2/2020,Macau,Macau,10,7,0,0
13549,25/2/2020,Gansu,Lanzhou,36,31,2,0
13550,25/2/2020,Gansu,Jiayuguan,0,0,0,0
13551,25/2/2020,Gansu,Jinchang,1,1,0,0
13552,25/2/2020,Gansu,Baiyin,4,3,0,0
13553,25/2/2020,Gansu,Tianshui,12,12,0,0
13554,25/2/2020,Gansu,Wuwei,0,0,0,0
13555,25/2/2020,Gansu,Zhangye,2,2,0,0
13556,25/2/2020,Gansu,Pingliang,9,6,0,0
13557,25/2/2020,Gansu,Jiuquan,0,0,0,0
13558,25/2/2020,Gansu,Qingyang,3,2,0,0
13559,25/2/2020,Gansu,Dingxi,9,8,0,0
13560,25/2/2020,Gansu,Longnan,4,4,0,0
13561,25/2/2020,Gansu,NA,3,3,0,0
13562,25/2/2020,Gansu,Gannan Prefecture,8,8,0,0
13563,25/2/2020,Fujian,Location TBD,0,5,0,0
13564,25/2/2020,Fujian,Fuzhou,71,61,1,0
13565,25/2/2020,Fujian,Xiamen,35,27,0,0
13566,25/2/2020,Fujian,Putian,55,30,0,0
13567,25/2/2020,Fujian,Sanming,14,8,0,0
13568,25/2/2020,Fujian,Quanzhou,47,22,0,0
13569,25/2/2020,Fujian,Zhangzhou,20,14,0,0
13570,25/2/2020,Fujian,Nanping,20,12,0,0
13571,25/2/2020,Fujian,Longyan,6,5,0,0
13572,25/2/2020,Fujian,Ningde,26,20,0,0
13573,25/2/2020,Tibet,Lhasa,1,1,0,0
13574,25/2/2020,Tibet,Xigazê,0,0,0,0
13575,25/2/2020,Tibet,Qamdo,0,0,0,0
13576,25/2/2020,Tibet,Nyingchi,0,0,0,0
13577,25/2/2020,Tibet,Shannan,0,0,0,0
13578,25/2/2020,Tibet,Nagqu,0,0,0,0
13579,25/2/2020,Tibet,NA,0,0,0,0
13580,25/2/2020,Guizhou,Location TBD,0,1,0,0
13581,25/2/2020,Guizhou,Guiyang,36,23,1,0
13582,25/2/2020,Guizhou,Liupanshui,10,8,1,0
13583,25/2/2020,Guizhou,Zunyi,32,18,0,0
13584,25/2/2020,Guizhou,Anshun,4,3,0,0
13585,25/2/2020,Guizhou,Bijie,23,14,0,0
13586,25/2/2020,Guizhou,Tongren,10,10,0,0
13587,25/2/2020,Guizhou,Qianxinan Prefecture,4,4,0,0
13588,25/2/2020,Guizhou,Qiandongnan Prefecture,10,10,0,0
13589,25/2/2020,Guizhou,Qiannan Prefecture,17,13,0,0
13590,25/2/2020,Liaoning,Shenyang,28,20,0,0
13591,25/2/2020,Liaoning,Dalian,19,11,0,0
13592,25/2/2020,Liaoning,Anshan,4,0,0,0
13593,25/2/2020,Liaoning,Benxi,3,3,0,0
13594,25/2/2020,Liaoning,Dandong,7,6,0,0
13595,25/2/2020,Liaoning,Jinzhou,12,9,0,0
13596,25/2/2020,Liaoning,Yingkou,1,1,0,0
13597,25/2/2020,Liaoning,Fuxin,8,8,0,0
13598,25/2/2020,Liaoning,Liaoyang,3,3,0,0
13599,25/2/2020,Liaoning,Panjin,11,9,0,0
13600,25/2/2020,Liaoning,Tieling,7,5,0,0
13601,25/2/2020,Liaoning,Chaoyang,6,3,0,0
13602,25/2/2020,Liaoning,Huludao,12,6,1,0
13603,25/2/2020,Chongqing,Wansheng Economic Development Zone,1,0,0,0
13604,25/2/2020,Chongqing,Liangjiang New Area,17,10,0,0
13605,25/2/2020,Chongqing,Gaoxin District,4,3,0,0
13606,25/2/2020,Chongqing,Wanzhou District,118,72,4,0
13607,25/2/2020,Chongqing,Fuling District,5,2,0,0
13608,25/2/2020,Chongqing,Yuzhong District,20,16,0,0
13609,25/2/2020,Chongqing,Dadukou District,7,6,0,0
13610,25/2/2020,Chongqing,Jiangbei District,28,11,0,0
13611,25/2/2020,Chongqing,Shapingba District,9,1,0,0
13612,25/2/2020,Chongqing,Jiulongpo District,21,11,1,0
13613,25/2/2020,Chongqing,Nan'an District,15,5,0,0
13614,25/2/2020,Chongqing,NA,0,0,0,0
13615,25/2/2020,Chongqing,Qijiang District,23,13,0,0
13616,25/2/2020,Chongqing,Dazu District,14,9,0,0
13617,25/2/2020,Chongqing,Yubei District,17,10,0,0
13618,25/2/2020,Chongqing,Banan District,6,3,0,0
13619,25/2/2020,Chongqing,Qianjiang District,2,2,0,0
13620,25/2/2020,Chongqing,Changshou District,22,11,0,0
13621,25/2/2020,Chongqing,Jiangjin District,4,4,0,0
13622,25/2/2020,Chongqing,Hechuan District,23,14,0,0
13623,25/2/2020,Chongqing,Yongchuan District,5,4,0,0
13624,25/2/2020,Chongqing,NA,0,0,0,0
13625,25/2/2020,Chongqing,Bishan District,9,7,0,0
13626,25/2/2020,Chongqing,Tongliang District,10,4,0,0
13627,25/2/2020,Chongqing,Tongnan District,18,7,0,0
13628,25/2/2020,Chongqing,Rongchang District,9,5,0,0
13629,25/2/2020,Chongqing,Kaizhou District,21,18,1,0
13630,25/2/2020,Chongqing,Liangping District,4,4,0,0
13631,25/2/2020,Chongqing,Wulong District,1,1,0,0
13632,25/2/2020,Chongqing,Chengkou District,2,2,0,0
13633,25/2/2020,Chongqing,Fengdu County,10,4,0,0
13634,25/2/2020,Chongqing,Dianjiang County,20,10,0,0
13635,25/2/2020,Chongqing,Zhong County,21,18,0,0
13636,25/2/2020,Chongqing,Yunyang County,25,21,0,0
13637,25/2/2020,Chongqing,Fengjie County,22,12,0,0
13638,25/2/2020,Chongqing,Wushan County,10,7,0,0
13639,25/2/2020,Chongqing,Wuxi County,14,10,0,0
13640,25/2/2020,Chongqing,Shizhu County,15,11,0,0
13641,25/2/2020,Chongqing,Xiushan County,1,1,0,0
13642,25/2/2020,Chongqing,Youyang County,1,0,0,0
13643,25/2/2020,Chongqing,Pengshui County,2,0,0,0
13644,25/2/2020,Shaanxi,Location TBD,0,1,0,0
13645,25/2/2020,Shaanxi,Yangling Demonstration Zone,1,1,0,0
13646,25/2/2020,Shaanxi,Xi'an,120,90,1,0
13647,25/2/2020,Shaanxi,Tongchuan,8,6,0,0
13648,25/2/2020,Shaanxi,Baoji,13,12,0,0
13649,25/2/2020,Shaanxi,Xianyang,17,16,0,0
13650,25/2/2020,Shaanxi,Weinan,15,9,0,0
13651,25/2/2020,Shaanxi,Hancheng,1,1,0,0
13652,25/2/2020,Shaanxi,Yan'an,8,8,0,0
13653,25/2/2020,Shaanxi,Hanzhong,26,14,0,0
13654,25/2/2020,Shaanxi,Yulin,3,3,0,0
13655,25/2/2020,Shaanxi,Ankang,26,20,0,0
13656,25/2/2020,Shaanxi,Shangluo,7,5,0,0
13657,25/2/2020,Qinghai,Xining,15,15,0,0
13658,25/2/2020,Qinghai,Haidong,0,0,0,0
13659,25/2/2020,Qinghai,Haibei Prefecture,3,3,0,0
13660,25/2/2020,Qinghai,NA,0,0,0,0
13661,25/2/2020,Qinghai,NA,0,0,0,0
13662,25/2/2020,Qinghai,NA,0,0,0,0
13663,25/2/2020,Qinghai,NA,0,0,0,0
13664,25/2/2020,Qinghai,NA,0,0,0,0
13665,25/2/2020,Hong Kong,Hong Kong,84,19,2,0
13666,25/2/2020,Heilongjiang,Harbin,198,77,3,0
13667,25/2/2020,Heilongjiang,Qiqihar,43,26,1,0
13668,25/2/2020,Heilongjiang,Jixi,46,20,0,0
13669,25/2/2020,Heilongjiang,Hegang,5,4,0,0
13670,25/2/2020,Heilongjiang,Shuangyashan,52,23,3,0
13671,25/2/2020,Heilongjiang,Daqing,26,12,1,0
13672,25/2/2020,Heilongjiang,Yichun,1,0,0,0
13673,25/2/2020,Heilongjiang,Jiamusi,15,15,0,0
13674,25/2/2020,Heilongjiang,Qitaihe,17,10,0,0
13675,25/2/2020,Heilongjiang,Mudanjiang,14,8,0,0
13676,25/2/2020,Heilongjiang,Heihe,14,9,0,0
13677,25/2/2020,Heilongjiang,Suihua,47,35,4,0
13678,25/2/2020,Heilongjiang,Daxing'anling,2,2,0,0
13679,26/2/2020,Shanghai,Foreign to Shanghai,111,89,1,0
13680,26/2/2020,Shanghai,Location TBD,0,0,2,0
13681,26/2/2020,Shanghai,Huangpu,6,4,0,0
13682,26/2/2020,Shanghai,Xuhui,18,15,0,0
13683,26/2/2020,Shanghai,Changning,13,13,0,0
13684,26/2/2020,Shanghai,Jing'an,16,13,0,0
13685,26/2/2020,Shanghai,Putuo,11,9,0,0
13686,26/2/2020,Shanghai,Hongkou,7,6,0,0
13687,26/2/2020,Shanghai,Yangpu,9,7,0,0
13688,26/2/2020,Shanghai,Minhang,19,17,0,0
13689,26/2/2020,Shanghai,Baoshan,21,13,0,0
13690,26/2/2020,Shanghai,Jiading,9,6,0,0
13691,26/2/2020,Shanghai,NA,60,50,0,0
13692,26/2/2020,Shanghai,Jinshan,3,3,0,0
13693,26/2/2020,Shanghai,Songjiang,14,11,0,0
13694,26/2/2020,Shanghai,Qingpu,6,5,0,0
13695,26/2/2020,Shanghai,Fengxian,9,8,0,0
13696,26/2/2020,Shanghai,Chongming,4,3,0,0
13697,26/2/2020,Yunnan,Kunming,53,48,0,0
13698,26/2/2020,Yunnan,Qujing,13,10,0,0
13699,26/2/2020,Yunnan,Yuxi,14,12,1,0
13700,26/2/2020,Yunnan,Baoshan,9,8,0,0
13701,26/2/2020,Yunnan,Zhaotong,25,15,0,0
13702,26/2/2020,Yunnan,Lijiang,7,7,0,0
13703,26/2/2020,Yunnan,Pu'er,4,4,0,0
13704,26/2/2020,Yunnan,Lincang,1,1,0,0
13705,26/2/2020,Yunnan,Chuxiong Prefecture,4,4,0,0
13706,26/2/2020,Yunnan,NA,9,5,0,0
13707,26/2/2020,Yunnan,Wenshan Prefecture,2,2,0,0
13708,26/2/2020,Yunnan,Xishuangbanna,15,12,1,0
13709,26/2/2020,Yunnan,NA,13,12,0,0
13710,26/2/2020,Yunnan,NA,5,4,0,0
13711,26/2/2020,Yunnan,NA,0,0,0,0
13712,26/2/2020,Yunnan,NA,0,0,0,0
13713,26/2/2020,Inner Mongolia,Hohhot,7,2,0,0
